,id,neighbourhood_cleansed,city,state,zipcode,smart_location,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1112,14486599,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,99.0,,,,,,,,,
1113,7095320,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,150.0,,,70.0,6.0,6.0,10.0,10.0,10.0,7.0
1114,12308161,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,119.0,,,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1115,9508975,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,300.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1116,6248526,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,170.0,1100.0,,90.0,9.0,9.0,10.0,10.0,10.0,10.0
1117,1071144,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,,1.0,Real Bed,,269.0,,4563.0,91.0,8.0,10.0,10.0,10.0,10.0,8.0
1118,989163,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,170.0,,3200.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0
1119,9197535,South End,Boston,MA,02116,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,100.0,,,73.0,9.0,7.0,7.0,7.0,9.0,6.0
1120,22354,South End,Boston,MA,02116,"Boston, MA",Bed & Breakfast,Private room,1,,1.0,1.0,Real Bed,,135.0,,,88.0,9.0,8.0,9.0,9.0,10.0,9.0
1121,12916551,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,,159.0,,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1122,7214920,South End,Boston,MA,02118,"Boston, MA",Condominium,Entire home/apt,3,1.0,2.0,2.0,Real Bed,,250.0,,,92.0,10.0,10.0,10.0,10.0,10.0,9.0
1123,7755144,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,225.0,1450.0,5200.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1124,10391455,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Pull-out Sofa,,75.0,,,96.0,10.0,10.0,10.0,10.0,10.0,10.0
1125,5639731,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,144.0,,,83.0,9.0,8.0,8.0,8.0,9.0,8.0
1126,9574727,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,,170.0,1000.0,,100.0,10.0,10.0,10.0,10.0,9.0,10.0
1127,6134013,South End,Boston,MA,02118,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,,120.0,,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1128,14522631,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,139.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1129,4461846,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,147.0,,,75.0,8.0,10.0,10.0,10.0,10.0,8.0
1130,6444303,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,217.0,,,99.0,10.0,10.0,10.0,10.0,10.0,9.0
1131,824244,South End,Boston,MA,02116,"Boston, MA",Apartment,Private room,4,1.0,1.0,1.0,Real Bed,,95.0,488.0,1722.0,,,,,,,
1132,22208,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,,1.0,Real Bed,,225.0,,4563.0,90.0,10.0,9.0,10.0,10.0,9.0,9.0
1133,7575052,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,200.0,,,97.0,10.0,10.0,10.0,10.0,10.0,9.0
1134,11060140,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,189.0,,,,,,,,,
1135,14125957,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,150.0,,,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1136,12587887,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,279.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1137,1038465,South End,Boston,MA,02116,"Boston, MA",House,Private room,1,1.0,1.0,1.0,Real Bed,,135.0,825.0,2800.0,88.0,9.0,9.0,9.0,9.0,10.0,9.0
1138,12653367,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,200.0,,,,,,,,,
1139,8753913,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,240.0,1200.0,4500.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0
1140,9949819,South End,Boston,MA,02116,"Boston, MA",Apartment,Shared room,2,1.5,1.0,1.0,Real Bed,,77.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1141,2495047,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,160.0,,3300.0,88.0,10.0,10.0,10.0,9.0,10.0,8.0
1142,9853959,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,195.0,,,,,,,,,
1143,10671192,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,175.0,,,100.0,10.0,9.0,10.0,10.0,10.0,10.0
1144,9446242,South End,Boston,MA,02116,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,150.0,800.0,1850.0,,,,,,,
1145,9474436,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,228.0,,,95.0,10.0,10.0,10.0,10.0,10.0,10.0
1146,1200502,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,450.0,145.0,1100.0,3100.0,87.0,9.0,9.0,8.0,8.0,10.0,9.0
1147,9757412,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,89.0,315.0,,96.0,10.0,10.0,10.0,10.0,9.0,10.0
1148,7508063,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,,238.0,1416.0,4998.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0
1149,7901248,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,161.0,,,93.0,9.0,10.0,10.0,10.0,9.0,9.0
1150,14094279,South End,Boston,MA,,"Boston, MA",Apartment,Private room,2,2.0,1.0,1.0,Real Bed,,149.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1151,7114655,South End,Boston,MA,02118,"Boston, MA",Condominium,Entire home/apt,5,1.0,2.0,5.0,Real Bed,,300.0,,,90.0,9.0,9.0,10.0,10.0,9.0,7.0
1152,8815257,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,177.0,,,93.0,9.0,9.0,9.0,9.0,9.0,9.0
1153,2215762,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,185.0,1000.0,3400.0,99.0,9.0,10.0,10.0,10.0,10.0,9.0
1154,14372667,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,240.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1155,3903273,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,225.0,1575.0,3200.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0
1156,12979965,South End,Boston,MA,02118,"Boston, MA",Condominium,Private room,2,1.5,1.0,1.0,Real Bed,,125.0,,,93.0,9.0,10.0,9.0,9.0,9.0,9.0
1157,13078164,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,175.0,,,,,,,,,
1158,5067019,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.5,2.0,2.0,Real Bed,,150.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1159,5640375,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,122.0,,,84.0,9.0,9.0,9.0,9.0,10.0,8.0
1160,14405817,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,125.0,,,,,,,,,
1161,14589471,South End,Boston,MA,02118,"Boston, MA",Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,,325.0,,,,,,,,,
1162,13713445,South End,Boston,MA,02116,"Boston, MA",Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,,170.0,,,100.0,10.0,10.0,10.0,10.0,10.0,8.0
1163,13078068,South End,Boston,MA,02116,"Boston, MA",Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,160.0,,,90.0,10.0,8.0,10.0,10.0,10.0,9.0
1164,7095658,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,199.0,,,90.0,9.0,7.0,10.0,10.0,8.0,9.0
1165,8096900,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,1.0,Real Bed,,160.0,,,90.0,10.0,10.0,10.0,10.0,9.0,9.0
1166,6426364,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,200.0,,,95.0,10.0,10.0,10.0,10.0,10.0,9.0
1167,4787233,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,,200.0,1300.0,,93.0,10.0,9.0,10.0,10.0,10.0,10.0
1168,7916575,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,150.0,,,,,,,,,
1169,12094488,South End,Boston,MA,02118,"Boston, MA",Condominium,Entire home/apt,2,1.0,2.0,2.0,Real Bed,,350.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1170,8211468,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,139.0,,,95.0,10.0,10.0,10.0,10.0,10.0,10.0
1171,1428355,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,,80.0,,,96.0,10.0,10.0,10.0,10.0,10.0,10.0
1172,12290886,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,215.0,,,80.0,9.0,10.0,10.0,10.0,10.0,10.0
1173,526970,South End,Boston,MA,02116,"Boston, MA",House,Private room,2,1.0,1.0,1.0,Real Bed,340.0,130.0,785.0,2800.0,90.0,9.0,8.0,9.0,9.0,10.0,9.0
1174,2395326,South End,Boston,MA,02116,"Boston, MA",Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,183.0,,,97.0,10.0,9.0,10.0,10.0,10.0,10.0
1175,10734159,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,8,1.0,2.0,2.0,Real Bed,,188.0,,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1176,8014383,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,215.0,,,80.0,8.0,8.0,10.0,9.0,10.0,8.0
1177,4609785,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,75.0,,,93.0,9.0,9.0,10.0,9.0,9.0,9.0
1178,5867761,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,45.0,,,,,,,,,
1179,5834930,South End,Boston,MA,02116,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,125.0,,,85.0,9.0,8.0,9.0,10.0,10.0,9.0
1180,8309604,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,290.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1181,7965521,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,215.0,1350.0,4500.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0
1182,1401625,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,255.0,,5576.0,100.0,10.0,9.0,10.0,9.0,10.0,9.0
1183,11470818,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,300.0,,,100.0,10.0,10.0,9.0,10.0,10.0,10.0
1184,13928400,South End,Boston,MA,02218,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,169.0,,,,,,,,,
1185,11634638,South End,Boston,MA,02116,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,140.0,,,,,,,,,
1186,8406972,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,,250.0,1625.0,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1187,5768819,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,155.0,,,87.0,7.0,8.0,8.0,9.0,9.0,8.0
1188,5588537,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,,200.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1189,10656899,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.5,1.0,1.0,Real Bed,,119.0,,,93.0,10.0,10.0,10.0,10.0,9.0,9.0
1190,6276572,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,189.0,,,96.0,10.0,9.0,10.0,10.0,10.0,9.0
1191,625012,South End,Boston,MA,02116,"Boston, MA",Apartment,Private room,2,1.5,1.0,1.0,Real Bed,,250.0,,,96.0,9.0,10.0,10.0,10.0,10.0,10.0
1192,13912472,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,254.0,,,98.0,10.0,10.0,10.0,10.0,10.0,9.0
1193,7342489,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,225.0,,,,,,,,,
1194,6850880,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,137.0,,,80.0,8.0,10.0,10.0,10.0,10.0,8.0
1195,7325084,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,146.0,,,60.0,6.0,10.0,10.0,6.0,10.0,10.0
1196,705919,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,450.0,199.0,1350.0,4650.0,96.0,10.0,10.0,10.0,9.0,10.0,9.0
1197,5932402,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,190.0,,,,,,,,,
1198,901914,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,249.0,1299.0,,,,,,,,
1199,5718801,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,150.0,,,80.0,9.0,9.0,9.0,8.0,10.0,8.0
1200,9487079,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,106.0,,,,,,,,,
1201,4410142,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,200.0,,,92.0,10.0,8.0,10.0,10.0,10.0,9.0
1202,8301926,South End,Boston,MA,02116,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,99.0,599.0,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1203,5153080,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,139.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1204,4278067,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,,175.0,,,91.0,10.0,9.0,10.0,10.0,9.0,9.0
1205,7620413,South End,Boston,MA,02118,"Boston, MA",Condominium,Entire home/apt,2,2.0,1.0,1.0,Real Bed,,200.0,1100.0,3800.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1206,1214214,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,,450.0,3250.0,11000.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0
1207,14489201,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,165.0,,,87.0,10.0,10.0,10.0,10.0,10.0,9.0
1208,9094794,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,250.0,,,,,,,,,
1209,1425973,South End,Boston,MA,02118,"Boston, MA",House,Private room,6,2.5,1.0,3.0,Real Bed,,350.0,,,86.0,10.0,10.0,9.0,10.0,10.0,9.0
1210,986399,South End,Boston,MA,02118,"Boston, MA",Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,920.0,295.0,1800.0,8500.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0
1211,4549374,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,199.0,1400.0,5500.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
1212,639101,South End,Boston,MA,,"Boston, MA",Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,,299.0,,,100.0,10.0,10.0,10.0,10.0,8.0,10.0
1213,9207914,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,130.0,,,95.0,10.0,10.0,10.0,10.0,9.0,9.0
1214,1365335,South End,Boston,MA,02119,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,630.0,160.0,1000.0,,98.0,10.0,10.0,10.0,10.0,10.0,9.0
1215,11927580,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,250.0,,,,,,,,,
1216,11585459,South End,Boston,MA,02116,"Boston, MA",House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,220.0,,,60.0,5.0,7.0,5.0,9.0,9.0,7.0
1217,5769127,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,150.0,1000.0,4000.0,90.0,9.0,7.0,9.0,8.0,10.0,8.0
1218,4294557,South End,Boston,MA,02118,"Boston, MA",Condominium,Entire home/apt,5,2.5,2.0,2.0,Real Bed,,280.0,1500.0,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1219,6851459,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,150.0,1000.0,,85.0,9.0,9.0,9.0,9.0,10.0,8.0
1220,5932267,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,250.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1221,6075932,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,185.0,,,96.0,9.0,9.0,10.0,10.0,10.0,10.0
1222,8782991,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,140.0,,,88.0,9.0,9.0,10.0,10.0,9.0,9.0
1223,4588530,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,150.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1224,13697966,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,165.0,,,87.0,9.0,9.0,9.0,10.0,10.0,9.0
1225,8970393,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,275.0,,,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1226,9864083,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,150.0,,,,,,,,,
1227,5718921,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,225.0,,,96.0,10.0,10.0,10.0,10.0,10.0,9.0
1228,4178790,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,6,1.5,2.0,3.0,Real Bed,,235.0,,,89.0,9.0,9.0,10.0,9.0,9.0,9.0
1229,11687122,South End,Boston,MA,02118,"Boston, MA",Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,189.0,,,92.0,10.0,10.0,10.0,10.0,9.0,9.0
1230,13697464,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,215.0,,,,,,,,,
1231,11796879,South End,Boston,MA,02118,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,90.0,,,90.0,10.0,8.0,10.0,10.0,10.0,10.0
1232,442735,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,,250.0,,,98.0,9.0,9.0,10.0,10.0,10.0,9.0
1233,12318093,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,195.0,,,70.0,8.0,6.0,8.0,9.0,10.0,8.0
1235,14680277,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,189.0,,,,,,,,,
1236,12812461,South End,Boston,MA,02118,"Boston, MA",Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,,225.0,,,90.0,10.0,10.0,10.0,10.0,10.0,10.0
1237,10567830,South End,Boston,MA,02118,"Boston, MA",Other,Shared room,1,0.0,1.0,1.0,Real Bed,,500.0,,,,,,,,,
1238,10634364,South End,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,149.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1239,543078,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,379.0,,6200.0,93.0,9.0,10.0,10.0,10.0,10.0,9.0
1240,12290477,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,,136.0,,,,,,,,,
1241,68902,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,,359.0,,9500.0,87.0,10.0,9.0,9.0,9.0,10.0,8.0
1242,627048,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,299.0,,7200.0,91.0,8.0,9.0,9.0,9.0,10.0,8.0
1243,5280183,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,110.0,750.0,2600.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0
1244,9918240,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,3,1.0,0.0,3.0,Real Bed,,170.0,,,100.0,10.0,10.0,10.0,9.0,10.0,10.0
1245,11275963,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,130.0,,,95.0,9.0,9.0,8.0,7.0,10.0,9.0
1246,3182473,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,259.0,,5695.0,89.0,9.0,10.0,10.0,10.0,10.0,8.0
1247,4887325,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,100.0,700.0,,,,,,,,
1248,13864961,Back Bay,Boston,MA,02115,"Boston, MA",Condominium,Private room,2,2.0,1.0,1.0,Real Bed,,99.0,,,,,,,,,
1249,8048838,Back Bay,Boston,MA,02115,"Boston, MA",Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,175.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1250,56927,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,289.0,,,96.0,10.0,10.0,8.0,10.0,10.0,9.0
1251,9824,Back Bay,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,,1.0,Real Bed,,209.0,,3800.0,78.0,8.0,9.0,10.0,9.0,10.0,8.0
1252,2189086,Back Bay,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,80.0,,,80.0,8.0,8.0,10.0,10.0,10.0,9.0
1253,9858,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,850.0,449.0,2960.0,8850.0,,,,,,,
1254,9860,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,251.0,,5700.0,85.0,8.0,9.0,10.0,9.0,10.0,9.0
1255,1174776,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,,185.0,,3600.0,97.0,10.0,10.0,9.0,10.0,10.0,10.0
1256,28150,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,700.0,251.0,,5700.0,81.0,8.0,8.0,9.0,9.0,10.0,8.0
1257,716643,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,349.0,,,93.0,9.0,10.0,9.0,8.0,10.0,9.0
1258,13589,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,,389.0,,9800.0,88.0,8.0,9.0,10.0,9.0,10.0,9.0
1259,10859498,Back Bay,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,,349.0,,,,,,,,,
1260,9857,Back Bay,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,900.0,342.0,,6500.0,87.0,9.0,10.0,10.0,10.0,10.0,9.0
